layer,mean_p9999,std_p9999,mean_top001,std_top001,mean_max,std_max,mean_massive1,std_massive1,mean_massive2,std_massive2
1,0.7113993969298246,0.039901876479941124,0.4368409209502371,0.020627910411866568,6.0382949561403505,0.9468473572505336,8.520197025814863,1.4655221200847928,904.2100572002204,140.7469230930182
8,2.4797889254385965,0.31388056626208016,1.5569916911710773,0.1906771378374597,22.408190789473686,6.335466918657513,9.0213694072063,2.2069951847964653,457.6794624395577,117.49735751176623
16,3.7507757675438596,0.1394970906287875,2.6118389415740966,0.09018648070482735,20.699621710526316,2.712116708125745,5.520179524989689,0.6985243718621313,177.85053934727878,22.620237437484057
23,6.869131030701754,0.35214932299727686,4.701766306893868,0.17278060785594476,36.076809210526314,6.806185832267716,5.248306981617097,0.9371972604385863,192.52721946825235,36.46577317700714
27,18.66127192982456,1.035031137863491,11.994701572217439,0.5410461814725522,134.84473684210528,24.54511076374203,7.224778407343817,1.2621895246139518,582.592272915074,105.36737629200974
31,52.48206140350877,4.1693177569554045,39.68630565442537,2.6238736304339176,468.9343859649123,10.390872692628388,8.98537737767675,0.6608525426710022,680.9952051784478,23.99995104115428
