sample,step,layer,module,mean,max,p99,p999,p9999,top001_mean,massive_score_1,massive_score_2
sample_00158,63,27,ff_out_INPUT,0.21932730078697205,126.0625,1.7001953125,6.44921875,17.625,11.37546443939209,7.1524822654454,574.7688217562738
sample_00158,63,31,ff_out_INPUT,0.6578736901283264,459.75,8.6875,28.828125,52.75,40.92509078979492,8.715639808774286,698.8423460465436
sample_00159,0,1,ff_out_INPUT,0.005656001623719931,6.55078125,0.05877685546875,0.2161865234375,0.69482421875,0.41505464911460876,9.42796894372115,1158.197982219065
sample_00159,0,8,ff_out_INPUT,0.04144223406910896,10.140625,0.2493896484375,0.6943359375,1.927734375,1.2094019651412964,5.260384977777942,244.69295106436618
sample_00159,0,16,ff_out_INPUT,0.11620375514030457,17.59375,0.64794921875,1.8095703125,3.9296875,2.7256131172180176,4.477137165545257,151.40430242305217
sample_00159,0,23,ff_out_INPUT,0.1896311640739441,31.84375,1.208984375,3.134765625,6.78125,4.671639442443848,4.695852527637452,167.92465772311763
sample_00159,0,27,ff_out_INPUT,0.2204352170228958,147.0,1.7119140625,6.63671875,19.734375,12.234116554260254,7.448931112614951,666.8625608770401
sample_00159,0,31,ff_out_INPUT,0.6923488974571228,478.0,9.5703125,33.1875,58.9375,44.964141845703125,8.110286318878424,690.4033426666489
sample_00159,4,1,ff_out_INPUT,0.005671641323715448,6.5546875,0.05889892578125,0.2169189453125,0.7001953125,0.41693413257598877,9.36122720242822,1155.6929588728813
sample_00159,4,8,ff_out_INPUT,0.04172912612557411,10.1796875,0.2509765625,0.70166015625,1.9443359375,1.220348834991455,5.235559993163167,243.9467586716054
sample_00159,4,16,ff_out_INPUT,0.11616673320531845,18.28125,0.646484375,1.7978515625,3.9375,2.719146728515625,4.642857131065759,157.37077149256802
sample_00159,4,23,ff_out_INPUT,0.18969810009002686,30.078125,1.2119140625,3.13671875,6.81640625,4.68768835067749,4.412607443383224,158.55785271516694
sample_00159,4,27,ff_out_INPUT,0.2216194123029709,148.0,1.728515625,6.625,19.25,12.02084732055664,7.6883116843177595,667.8115052464696
sample_00159,4,31,ff_out_INPUT,0.6955880522727966,467.75,9.6015625,33.3125,60.125,45.1671028137207,7.779625778331871,672.4525985561799
sample_00159,16,1,ff_out_INPUT,0.005751744378358126,6.55859375,0.05926513671875,0.2183837890625,0.71142578125,0.42084845900535583,9.218942904046704,1140.2770908781733
sample_00159,16,8,ff_out_INPUT,0.042216356843709946,10.34375,0.252197265625,0.7109375,1.9599609375,1.2284135818481445,5.277528622799256,245.01753166713286
sample_00159,16,16,ff_out_INPUT,0.1158953383564949,19.421875,0.63916015625,1.77734375,3.95703125,2.683868885040283,4.908193472295188,167.58114346624316
sample_00159,16,23,ff_out_INPUT,0.1897701472043991,30.8125,1.228515625,3.173828125,6.87109375,4.757197856903076,4.484366110585573,162.3674683834099
sample_00159,16,27,ff_out_INPUT,0.22400720417499542,138.125,1.76171875,6.57421875,17.984375,11.643932342529297,7.680278014843285,616.6096056714323
sample_00159,16,31,ff_out_INPUT,0.6861982345581055,465.75,9.328125,32.34375,58.9375,44.03011703491211,7.902439023049427,678.7397136230381
sample_00159,32,1,ff_out_INPUT,0.005859197583049536,6.5703125,0.0599365234375,0.22119140625,0.7412109375,0.42770060896873474,8.86429500557262,1121.3653735374837
sample_00159,32,8,ff_out_INPUT,0.04223036393523216,10.34375,0.2509765625,0.705078125,1.9560546875,1.2196025848388672,5.2880678711184155,244.936263549643
sample_00159,32,16,ff_out_INPUT,0.11673122644424438,20.171875,0.6396484375,1.7841796875,3.962890625,2.706777334213257,5.09019220006812,172.80614524831932
sample_00159,32,23,ff_out_INPUT,0.1891389638185501,34.625,1.220703125,3.15625,6.88671875,4.7545166015625,5.027793526448582,183.0664473902528
sample_00159,32,27,ff_out_INPUT,0.22772884368896484,137.25,1.7978515625,6.68359375,18.125,11.758007049560547,7.572413788925564,602.690426692517
sample_00159,32,31,ff_out_INPUT,0.687761127948761,472.75,9.2421875,31.6875,57.5625,43.25809860229492,8.212812159268132,687.37527306351
