sample,step,layer,name,cosine,relative_l2,max_abs_diff,mean_abs_diff
sample_00006,0,16,block_out,0.9082964658737183,0.41937053203582764,235.34820556640625,0.5907664895057678
sample_00006,0,1,block_out,1.0005707740783691,0.0005389343132264912,0.0478515625,0.0001722535234875977
sample_00006,0,23,block_out,0.791634202003479,0.6244109869003296,536.1548461914062,1.1417763233184814
sample_00006,0,27,block_out,0.8393725156784058,0.5484071373939514,666.0259399414062,1.707513451576233
sample_00006,0,31,block_out,0.8464084267616272,0.5668728947639465,481.314208984375,3.297140121459961
sample_00006,0,8,block_out,0.9927117228507996,0.12591196596622467,4.2686767578125,0.11688721179962158
sample_00006,16,16,block_out,0.8639567494392395,0.5078036189079285,581.157958984375,0.6413134932518005
sample_00006,16,1,block_out,0.9926800727844238,0.12540876865386963,26.26953125,0.012440145015716553
sample_00006,16,23,block_out,0.7450817823410034,0.6891813278198242,755.043701171875,1.226314663887024
sample_00006,16,27,block_out,0.787857711315155,0.624884843826294,908.294677734375,1.9319357872009277
sample_00006,16,31,block_out,0.738943874835968,0.734364926815033,584.9010009765625,3.972266435623169
sample_00006,16,8,block_out,0.9761340022087097,0.2223658710718155,226.661376953125,0.14062631130218506
sample_00006,32,16,block_out,0.8605250716209412,0.5144125819206238,571.1734619140625,0.6466984152793884
sample_00006,32,1,block_out,0.9880101680755615,0.15806153416633606,25.2109375,0.019762158393859863
sample_00006,32,23,block_out,0.7403706312179565,0.695584237575531,781.1280517578125,1.2408610582351685
sample_00006,32,27,block_out,0.7828510999679565,0.6319239735603333,882.7550048828125,1.9483845233917236
sample_00006,32,31,block_out,0.7275947332382202,0.7521653175354004,863.8369140625,3.9532904624938965
sample_00006,32,8,block_out,0.9736276268959045,0.23416469991207123,210.36148071289062,0.14883312582969666
sample_00006,4,16,block_out,0.876063346862793,0.4856751561164856,523.512451171875,0.6146910786628723
sample_00006,4,1,block_out,0.9973777532577515,0.07983474433422089,22.8427734375,0.00518496660515666
sample_00006,4,23,block_out,0.759767472743988,0.6691096425056458,664.9873046875,1.1875866651535034
sample_00006,4,27,block_out,0.8146565556526184,0.5867542624473572,757.2666015625,1.8176419734954834
sample_00006,4,31,block_out,0.7945839166641235,0.6601202487945557,595.5133056640625,3.6513314247131348
sample_00006,4,8,block_out,0.9815969467163086,0.19504931569099426,195.3167724609375,0.12486208230257034
sample_00006,63,16,block_out,0.8597298860549927,0.5183099508285522,490.94073486328125,0.6313292384147644
sample_00006,63,1,block_out,0.9810813665390015,0.1969049870967865,28.0560302734375,0.030197186395525932
sample_00006,63,23,block_out,0.7416903972625732,0.697677731513977,852.729248046875,1.2385375499725342
sample_00006,63,27,block_out,0.790686845779419,0.6255049109458923,1033.421630859375,1.8768924474716187
sample_00006,63,31,block_out,0.7423977851867676,0.7170946598052979,574.7357177734375,3.6145455837249756
sample_00006,63,8,block_out,0.9758698344230652,0.22560247778892517,199.0755615234375,0.15374869108200073
