layer,mean_p9999,std_p9999,mean_top001,std_top001,mean_max,std_max,mean_massive1,std_massive1,mean_massive2,std_massive2
1,0.7090350877192982,0.03890666658998587,0.4349497733199806,0.02051093965498793,6.045424890350877,0.953028864613975,8.557861904406527,1.475627207080803,908.4150341045221,141.55257351855732
8,2.5064549067982456,0.31542849115012916,1.5487428017666465,0.18943800775124525,23.15732456140351,6.694282784678665,9.210348674072284,2.2593429973492656,524.079023576477,134.60825448355894
16,4.235394736842105,0.16261907741214796,2.834100953486928,0.09286852622073946,27.907532894736843,2.1098535708058566,6.597006736058862,0.535939971636784,269.30181994625826,19.19776373113816
23,7.959769736842105,0.3669862995049018,5.155596796002304,0.19518602647207375,44.49888157894737,8.328603032933865,5.5888137657522545,1.014059237842845,279.04429733349104,51.895968964927945
27,19.026787280701754,1.1493001126647788,12.144990563643606,0.5934645787437932,137.81035087719297,24.089577559185805,7.238119771201978,1.1588894055912822,607.6865370939769,103.8263818065595
31,48.879035087719295,3.516593991130053,37.39820492393092,2.1210938112601196,492.0161403508772,7.8494549018112645,10.110299419297528,0.6334415803070217,744.3480563409458,24.799081472004506
